EmployeeNumber	Age	Attrition	BusinessTravel	DailyRate	Department	DistanceFromHome	Education	EducationField	EnvironmentSatisfaction	Gender	HourlyRate	JobInvolvement	JobLevel	JobRole	JobSatisfaction	MaritalStatus	MonthlyIncome	MonthlyRate	NumCompaniesWorked	OverTime	PercentSalaryHike	PerformanceRating	RelationshipSatisfaction	StockOptionLevel	TotalWorkingYears	TrainingTimesLastYear	WorkLifeBalance	YearsAtCompany	YearsInCurrentRole	YearsSinceLastPromotion	YearsWithCurrManager
147	30	No	Travel_Rarely	708	Sales	13	4	Human Resources	4	Female	91	4	2	Manager	4	Married	8613	7375	2	No	13	3	3	0	7	0	3	7	5	0	4
403	56	Yes	Travel_Frequently	984	Research & Development	18	3	Marketing	2	Female	70	2	2	Research Scientist	1	Married	6504	12333	1	No	24	3	4	0	33	1	3	1	1	1	1
955	37	No	Travel_Frequently	420	Research & Development	7	4	Life Sciences	3	Male	74	2	2	Laboratory Technician	4	Divorced	6100	26904	1	No	15	3	1	2	14	6	3	0	0	0	0
1421	19	No	Non-Travel	723	Research & Development	1	3	Life Sciences	4	Male	32	2	1	Manufacturing Director	2	Divorced	4604	3929	6	No	12	3	1	0	0	0	2	0	0	0	0
660	37	No	Travel_Rarely	423	Human Resources	20	2	Marketing	4	Male	79	4	2	Human Resources	3	Married	5717	4631	3	No	23	3	3	1	15	1	2	0	0	0	0
464	33	No	Travel_Rarely	380	Research & Development	1	3	Life Sciences	4	Male	36	4	3	Research Director	4	Divorced	9653	9066	1	No	24	3	4	1	9	6	4	9	9	2	0
187	42	No	Travel_Rarely	566	Sales	23	2	Medical	4	Female	96	4	1	Sales Representative	2	Single	4218	17316	2	No	15	4	1	1	24	1	4	0	0	0	0
1148	32	No	Non-Travel	536	Human Resources	29	2	Marketing	4	Male	56	4	2	Human Resources	2	Married	5117	24401	4	Yes	23	3	1	1	11	5	3	5	3	1	4
1225	28	No	Non-Travel	1456	Research & Development	9	4	Life Sciences	2	Male	33	1	1	Research Director	2	Divorced	3399	12697	3	No	20	3	2	2	5	6	3	0	0	0	0
609	42	No	Travel_Rarely	926	Research & Development	3	2	Human Resources	3	Male	54	3	3	Healthcare Representative	2	Married	10063	11054	7	No	22	3	4	1	17	2	3	5	0	0	0
144	32	No	Travel_Rarely	1202	Research & Development	7	4	Life Sciences	2	Male	62	3	2	Laboratory Technician	4	Single	5577	13510	4	No	11	3	2	0	9	0	3	1	1	0	0
752	40	No	Travel_Rarely	388	Research & Development	1	1	Life Sciences	1	Female	89	3	2	Manager	2	Married	6706	19764	4	No	21	3	1	0	14	3	3	4	1	0	4
982	33	No	Travel_Rarely	1364	Sales	1	2	Life Sciences	1	Male	99	4	3	Sales Executive	2	Married	9726	10710	1	No	22	3	1	1	8	3	3	4	4	1	0
198	36	No	Travel_Frequently	643	Research & Development	9	3	Life Sciences	4	Female	32	3	2	Manufacturing Director	2	Married	6277	22285	2	Yes	20	3	3	0	14	4	3	5	0	5	2
884	44	Yes	Travel_Rarely	920	Sales	4	2	Technical Degree	2	Male	80	2	2	Sales Representative	2	Divorced	6666	7771	4	Yes	22	3	1	0	20	1	3	1	1	1	1
280	55	No	Travel_Rarely	405	Sales	26	3	Technical Degree	3	Male	41	4	2	Sales Representative	3	Married	6575	6826	1	No	24	3	3	0	35	4	4	5	5	5	0
294	36	No	Non-Travel	1088	Sales	29	3	Medical	2	Female	66	4	2	Sales Representative	3	Married	6552	14167	5	No	14	3	1	1	11	1	3	2	2	2	2
1380	26	No	Travel_Rarely	1249	Research & Development	6	2	Life Sciences	1	Male	84	4	1	Laboratory Technician	3	Single	4187	19795	5	Yes	16	3	3	0	2	0	3	2	0	1	2
401	38	Yes	Travel_Rarely	704	Sales	15	2	Life Sciences	3	Female	53	3	2	Sales Executive	3	Married	6896	12412	3	No	22	3	2	2	15	1	3	2	0	1	2
123	50	No	Travel_Rarely	496	Research & Development	5	2	Life Sciences	4	Male	60	4	1	Healthcare Representative	3	Married	3811	10927	1	No	21	3	4	1	33	3	2	2	2	1	1
1208	28	No	Travel_Rarely	242	Research & Development	12	3	Life Sciences	2	Female	81	4	1	Research Director	4	Married	4429	20514	2	No	25	4	2	2	11	0	2	0	0	0	0
203	43	No	Travel_Rarely	572	Research & Development	2	3	Human Resources	4	Male	69	3	3	Manager	3	Single	10261	13501	4	No	13	4	2	1	18	3	4	10	3	0	1
836	49	No	Travel_Frequently	1108	Sales	2	3	Life Sciences	1	Female	96	2	2	Manager	4	Married	7223	5233	2	No	16	3	4	0	28	1	3	5	4	0	3
247	40	No	Travel_Rarely	179	Research & Development	6	3	Marketing	2	Male	48	3	2	Research Director	3	Married	7887	16118	2	No	16	3	1	2	20	6	3	1	0	1	1
1495	38	No	Travel_Rarely	1076	Sales	1	3	Other	1	Male	91	2	4	Sales Representative	1	Married	12559	8202	1	Yes	20	3	4	0	14	4	1	14	14	0	10
1424	29	No	Travel_Rarely	254	Sales	5	2	Medical	1	Female	48	4	2	Sales Executive	3	Married	8033	16580	2	No	25	3	2	3	6	1	4	0	0	0	0
1154	49	Yes	Travel_Rarely	932	Research & Development	3	5	Other	3	Male	80	2	1	Research Scientist	3	Married	4413	15473	3	Yes	19	3	1	0	24	5	3	0	0	0	0
385	44	No	Travel_Rarely	909	Sales	2	3	Marketing	1	Male	98	3	2	Sales Representative	4	Married	5773	10508	3	No	12	3	3	2	22	3	3	5	1	0	0
1487	47	No	Travel_Frequently	461	Research & Development	3	4	Life Sciences	4	Female	51	3	2	Laboratory Technician	2	Married	7147	16200	5	No	22	4	1	0	26	3	3	1	1	1	1
855	39	No	Travel_Rarely	857	Sales	3	4	Life Sciences	4	Female	51	4	4	Sales Executive	2	Single	10632	19758	4	No	15	3	3	2	18	1	3	10	2	1	1
220	52	Yes	Travel_Rarely	526	Sales	4	3	Technical Degree	3	Female	53	3	2	Sales Representative	3	Married	6581	10863	1	Yes	15	3	3	0	31	3	3	7	2	0	0
642	49	No	Travel_Frequently	977	Sales	1	4	Other	1	Male	46	3	2	Sales Executive	1	Divorced	5569	5819	3	Yes	25	3	4	0	28	6	3	0	0	0	0
2	32	No	Travel_Rarely	1266	Human Resources	2	3	Life Sciences	4	Male	78	3	2	Human Resources	4	Single	7141	6997	3	Yes	23	3	3	2	11	0	2	6	4	2	0
113	28	Yes	Travel_Frequently	1316	Research & Development	7	4	Technical Degree	1	Male	73	3	2	Manager	1	Married	6324	23046	2	Yes	12	3	4	0	2	5	1	2	2	2	1
699	37	No	Travel_Rarely	292	Research & Development	13	2	Other	4	Male	94	4	4	Research Director	4	Married	12498	9191	4	No	23	3	2	2	17	5	2	14	10	0	3
1447	41	Yes	Travel_Frequently	935	Research & Development	1	4	Technical Degree	2	Male	57	3	2	Research Scientist	1	Married	6439	2152	1	No	23	3	1	1	16	0	3	6	0	0	2
952	39	No	Travel_Rarely	415	Research & Development	5	2	Medical	3	Male	62	4	1	Healthcare Representative	4	Married	4007	17294	2	No	22	3	1	3	16	4	4	1	1	0	0
1498	19	No	Travel_Frequently	1065	Research & Development	1	4	Medical	1	Female	33	4	2	Manufacturing Director	1	Married	7456	13332	4	No	22	3	4	1	0	2	3	0	0	0	0
1292	31	No	Travel_Rarely	1001	Research & Development	7	3	Medical	4	Male	63	2	2	Research Director	3	Married	6216	14780	1	No	11	3	3	2	10	2	2	1	1	1	1
1369	29	No	Travel_Rarely	884	Research & Development	25	3	Life Sciences	4	Male	68	2	3	Laboratory Technician	3	Single	8971	3641	1	No	11	3	4	2	8	4	3	8	0	0	5
442	31	No	Travel_Frequently	267	Research & Development	6	1	Life Sciences	3	Male	51	1	3	Healthcare Representative	1	Single	9660	4381	5	No	22	3	2	0	7	4	3	4	4	0	2
1137	43	No	Travel_Rarely	940	Sales	4	2	Technical Degree	3	Female	45	4	2	Manager	3	Single	6672	8428	1	No	20	3	3	2	16	4	3	5	5	2	0
1257	37	Yes	Travel_Frequently	710	Sales	15	1	Technical Degree	3	Female	40	2	3	Sales Representative	1	Divorced	8826	25695	7	No	11	3	4	0	13	1	3	6	0	1	4
664	42	No	Travel_Rarely	248	Research & Development	1	3	Life Sciences	4	Female	87	2	2	Research Scientist	3	Divorced	5822	8554	1	No	21	3	4	2	19	5	3	3	1	2	2
1388	32	No	Travel_Rarely	1145	Research & Development	2	3	Human Resources	3	Female	40	4	2	Manager	1	Divorced	5708	2346	2	No	25	3	3	0	6	2	3	0	0	0	0
1258	48	No	Travel_Rarely	946	Research & Development	6	3	Life Sciences	4	Male	30	3	4	Research Scientist	4	Single	12696	20320	3	No	20	3	1	3	26	1	1	9	0	2	1
1347	38	No	Travel_Frequently	1099	Sales	8	2	Medical	3	Female	48	4	2	Sales Representative	4	Married	5821	14489	2	No	11	3	3	2	14	5	3	3	0	3	0
318	33	No	Travel_Rarely	1150	Research & Development	12	3	Life Sciences	1	Female	51	3	1	Healthcare Representative	4	Single	4873	22474	4	No	20	3	4	1	10	1	3	1	0	1	1
649	37	No	Non-Travel	193	Sales	14	2	Life Sciences	1	Male	80	3	2	Sales Executive	4	Married	5480	3845	5	No	14	4	4	0	13	6	4	0	0	0	0
710	42	Yes	Non-Travel	191	Research & Development	29	3	Life Sciences	4	Male	35	2	2	Manufacturing Director	4	Single	6495	24635	0	Yes	11	3	4	0	16	4	3	1	1	0	0
1283	49	No	Travel_Rarely	419	Research & Development	17	4	Life Sciences	2	Male	78	1	1	Manager	2	Married	3657	2858	3	No	24	3	3	2	14	6	3	0	0	0	0
973	26	Yes	Travel_Rarely	1279	Research & Development	3	3	Life Sciences	1	Male	57	3	1	Research Director	2	Single	3588	7592	4	Yes	21	3	4	0	6	1	3	0	0	0	0
628	38	No	Travel_Rarely	548	Research & Development	17	3	Life Sciences	4	Female	41	2	1	Research Scientist	2	Married	4413	22471	5	Yes	20	3	3	2	17	4	2	0	0	0	0
633	36	No	Non-Travel	1019	Sales	7	2	Life Sciences	4	Male	56	2	4	Sales Representative	1	Single	11700	2124	4	No	25	3	3	0	15	0	3	8	1	0	0
1307	36	No	Travel_Rarely	1362	Research & Development	1	4	Technical Degree	3	Female	69	3	4	Healthcare Representative	4	Married	10895	11924	1	No	17	3	3	2	16	4	3	11	5	4	0
1249	44	No	Travel_Rarely	1111	Research & Development	4	4	Life Sciences	1	Female	63	3	2	Manufacturing Director	4	Single	8496	26237	5	No	21	3	3	0	21	6	2	1	1	1	1
1477	36	No	Non-Travel	516	Research & Development	7	4	Other	3	Male	39	2	1	Manufacturing Director	3	Married	3059	24914	2	No	11	3	1	1	13	5	2	1	1	1	1
1255	33	No	Travel_Rarely	776	Human Resources	9	3	Medical	4	Male	58	3	3	Human Resources	2	Married	9275	7627	0	No	12	3	3	3	11	2	2	11	0	0	3
1399	18	No	Travel_Frequently	501	Sales	5	3	Life Sciences	1	Female	67	2	1	Manager	4	Married	4574	20592	3	No	19	3	2	2	0	2	3	0	0	0	0
796	28	No	Non-Travel	219	Sales	3	2	Technical Degree	4	Male	84	3	3	Sales Representative	3	Married	10673	21666	2	No	13	3	1	3	6	0	4	6	0	1	1
646	31	No	Travel_Frequently	398	Research & Development	2	4	Life Sciences	4	Male	71	4	1	Research Scientist	2	Divorced	4792	19644	3	No	20	3	1	0	10	2	3	0	0	0	0
1013	18	No	Travel_Rarely	123	Sales	12	4	Technical Degree	3	Male	90	4	2	Sales Representative	2	Divorced	5239	14273	1	No	24	3	4	0	0	0	3	0	0	0	0
557	34	No	Travel_Frequently	1223	Human Resources	22	4	Technical Degree	2	Male	91	2	2	Human Resources	2	Married	7737	13936	0	No	12	3	3	2	15	2	3	3	0	3	0
682	50	No	Travel_Rarely	193	Research & Development	21	3	Other	4	Male	99	2	2	Laboratory Technician	2	Married	7237	24010	3	No	12	3	4	1	26	6	3	3	1	1	3
578	46	No	Travel_Rarely	743	Research & Development	1	5	Life Sciences	3	Male	66	3	4	Healthcare Representative	3	Single	10895	8576	4	Yes	24	3	4	3	25	5	3	11	1	6	0
1110	43	No	Travel_Rarely	1178	Research & Development	5	4	Life Sciences	1	Male	99	4	4	Research Director	2	Single	10304	2888	5	No	19	3	3	2	20	2	3	8	1	1	0
1267	51	No	Non-Travel	1109	Research & Development	5	4	Life Sciences	3	Male	62	2	5	Research Scientist	3	Married	14664	16509	6	No	21	3	2	0	34	4	2	14	2	0	3
1184	41	Yes	Non-Travel	698	Research & Development	8	2	Other	4	Male	67	2	1	Laboratory Technician	3	Single	6552	16834	1	Yes	17	3	4	0	21	0	4	2	2	0	0
525	25	No	Travel_Rarely	1029	Research & Development	4	2	Medical	3	Male	95	4	1	Research Scientist	3	Married	4340	11458	3	No	25	3	1	1	3	4	3	1	1	1	0
1060	29	No	Travel_Rarely	1095	Research & Development	3	2	Human Resources	4	Female	47	2	1	Research Director	1	Married	4346	9306	4	Yes	11	3	1	2	4	2	3	2	1	0	2
541	38	No	Travel_Rarely	844	Sales	9	4	Life Sciences	4	Female	36	3	3	Sales Representative	3	Married	9057	16080	1	No	23	3	4	0	18	2	3	4	0	1	2
1195	41	No	Travel_Rarely	243	Human Resources	6	3	Life Sciences	4	Male	87	3	5	Human Resources	4	Single	15809	13432	3	No	24	3	2	2	18	2	3	16	5	0	3
749	32	Yes	Travel_Frequently	338	Sales	1	3	Life Sciences	1	Female	41	3	2	Manager	1	Single	6346	25101	5	Yes	11	3	3	1	10	5	4	0	0	0	0
1402	45	No	Travel_Rarely	841	Sales	12	4	Medical	3	Female	52	2	2	Sales Executive	3	Married	6775	14510	2	No	15	3	1	1	21	0	3	3	1	3	2
485	40	No	Travel_Rarely	1469	Sales	7	3	Life Sciences	1	Male	55	2	3	Sales Executive	1	Divorced	9688	16144	3	No	17	3	2	0	19	6	3	8	1	0	3
96	53	Yes	Travel_Rarely	286	Research & Development	1	3	Life Sciences	3	Female	63	1	1	Laboratory Technician	2	Single	3919	7252	4	No	23	3	4	0	28	6	3	0	0	0	0
1021	33	Yes	Travel_Rarely	739	Research & Development	2	4	Medical	2	Male	69	3	2	Manufacturing Director	3	Single	8612	8643	4	Yes	23	4	2	1	8	5	3	3	0	0	3
564	33	No	Travel_Rarely	876	Research & Development	1	2	Life Sciences	2	Male	77	4	1	Research Scientist	4	Divorced	4718	8113	2	No	22	3	3	0	10	6	3	2	1	0	2
1265	39	No	Travel_Frequently	732	Research & Development	22	4	Life Sciences	3	Female	55	4	2	Laboratory Technician	2	Married	6400	12830	6	No	11	3	2	1	16	2	3	5	0	0	5
743	43	No	Travel_Rarely	345	Research & Development	14	2	Other	4	Female	81	4	1	Research Scientist	1	Single	4617	3797	1	No	13	3	4	1	22	6	3	1	1	0	1
864	33	Yes	Travel_Rarely	1009	Research & Development	5	4	Human Resources	3	Male	62	3	2	Research Director	4	Married	5586	21164	0	Yes	15	3	3	1	12	6	3	3	3	0	0
892	35	Yes	Travel_Frequently	350	Human Resources	29	3	Technical Degree	2	Female	42	4	2	Manager	2	Single	6450	7855	2	Yes	20	3	4	1	9	4	3	0	0	0	0
1039	31	No	Travel_Rarely	1140	Sales	7	2	Other	1	Female	76	3	1	Sales Representative	4	Divorced	5053	17363	3	No	25	4	1	0	9	0	3	2	0	2	0
207	25	No	Travel_Rarely	1101	Sales	13	3	Technical Degree	4	Male	53	3	1	Sales Executive	4	Married	5883	19580	2	No	14	3	4	1	3	2	3	3	3	0	3
393	25	Yes	Travel_Rarely	1179	Sales	13	2	Life Sciences	2	Male	40	4	1	Sales Executive	3	Divorced	2951	4736	3	Yes	25	3	3	0	2	2	4	0	0	0	0
795	32	No	Travel_Rarely	114	Sales	11	2	Life Sciences	4	Male	86	2	3	Sales Executive	2	Single	9295	13957	3	No	18	4	4	0	10	2	4	4	1	1	0
871	43	No	Travel_Rarely	1085	Sales	1	3	Life Sciences	3	Male	85	3	1	Sales Representative	4	Married	3264	8391	2	No	13	3	2	0	21	4	3	0	0	0	0
398	24	Yes	Travel_Rarely	704	Sales	1	3	Life Sciences	3	Female	87	3	2	Sales Representative	4	Married	5231	8966	2	Yes	17	3	2	1	0	5	3	0	0	0	0
767	50	No	Travel_Rarely	864	Research & Development	5	4	Life Sciences	2	Male	84	3	2	Manager	2	Single	7522	21137	1	No	15	3	3	1	30	2	3	1	0	1	0
1242	45	No	Travel_Frequently	687	Research & Development	2	2	Marketing	3	Female	53	4	2	Laboratory Technician	2	Married	7322	11148	5	No	17	3	1	2	22	3	3	0	0	0	0
1029	27	No	Travel_Rarely	1165	Research & Development	26	2	Life Sciences	2	Female	85	3	2	Laboratory Technician	2	Married	8363	12146	2	No	25	4	3	0	7	3	3	6	2	2	5
643	41	No	Non-Travel	541	Human Resources	8	4	Technical Degree	3	Male	49	4	5	Manager	3	Single	15349	19960	0	No	24	3	1	1	20	0	3	17	1	0	2
613	28	No	Travel_Rarely	1280	Research & Development	12	2	Life Sciences	4	Male	37	4	4	Laboratory Technician	2	Married	12641	4742	3	No	18	3	2	2	9	4	2	9	6	3	0
961	41	No	Travel_Rarely	1470	Sales	11	3	Human Resources	2	Female	31	4	2	Sales Representative	4	Divorced	7935	6467	3	No	12	3	4	3	21	6	3	6	1	0	0
726	46	Yes	Travel_Frequently	501	Research & Development	12	3	Life Sciences	2	Male	82	4	1	Healthcare Representative	3	Married	4095	6709	1	Yes	17	3	4	0	26	6	3	0	0	0	0
684	32	No	Travel_Rarely	1285	Research & Development	1	3	Life Sciences	3	Female	57	3	3	Manufacturing Director	3	Single	10249	3972	2	Yes	25	3	3	2	11	2	1	10	5	0	2
99	23	No	Travel_Rarely	1325	Research & Development	1	2	Marketing	1	Female	57	2	3	Healthcare Representative	1	Single	9390	6242	2	No	24	3	3	2	5	2	2	5	1	1	1
805	42	No	Travel_Rarely	534	Research & Development	2	3	Life Sciences	4	Male	98	3	1	Research Scientist	4	Divorced	6552	14736	3	No	19	3	4	2	19	0	3	2	2	0	0
407	27	No	Non-Travel	1305	Sales	1	2	Life Sciences	3	Male	75	2	2	Sales Executive	4	Divorced	7770	2977	2	No	22	4	4	3	2	4	2	0	0	0	0
503	24	Yes	Travel_Rarely	876	Research & Development	3	4	Life Sciences	1	Female	75	3	1	Manufacturing Director	3	Divorced	3150	24407	4	Yes	19	3	4	2	7	6	3	0	0	0	0
1072	51	No	Travel_Rarely	948	Sales	1	4	Life Sciences	1	Female	71	3	1	Sales Executive	2	Married	4226	8822	3	No	19	3	2	0	14	1	4	1	0	1	1
1057	30	No	Travel_Rarely	1115	Research & Development	1	3	Marketing	4	Male	77	2	1	Laboratory Technician	1	Single	4133	4017	2	No	12	3	4	3	6	3	3	0	0	0	0
930	41	No	Non-Travel	145	Sales	29	4	Marketing	3	Female	92	4	4	Sales Representative	3	Married	11414	5072	4	No	16	3	2	3	19	2	3	10	3	2	1
780	43	Yes	Non-Travel	218	Research & Development	3	4	Medical	4	Male	86	2	2	Research Director	3	Divorced	6800	17124	1	No	22	3	4	3	19	3	3	2	0	0	1
201	48	No	Travel_Rarely	149	Research & Development	1	4	Life Sciences	1	Male	34	3	1	Research Director	4	Married	3962	11852	2	No	21	3	2	0	28	4	2	0	0	0	0
135	29	Yes	Travel_Rarely	359	Sales	1	2	Technical Degree	2	Male	36	2	2	Sales Executive	1	Married	5764	4065	3	No	21	3	2	0	7	1	2	0	0	0	0
1052	33	No	Non-Travel	874	Research & Development	3	2	Life Sciences	3	Male	54	2	4	Manager	1	Divorced	12527	5678	1	Yes	15	3	3	1	9	1	3	9	0	6	7
41	28	No	Travel_Rarely	370	Research & Development	8	2	Other	3	Male	45	4	2	Research Scientist	3	Single	7003	26547	2	No	12	3	3	2	3	0	4	1	1	1	0
1018	27	No	Travel_Frequently	110	Sales	3	4	Technical Degree	3	Male	90	1	3	Sales Executive	2	Single	9351	15654	1	No	11	3	1	1	6	0	4	6	1	1	1
231	38	Yes	Non-Travel	1067	Human Resources	4	3	Life Sciences	2	Female	94	3	1	Manager	3	Divorced	3641	24441	5	Yes	21	3	1	0	18	1	2	2	2	0	1
379	32	No	Travel_Rarely	181	Research & Development	10	2	Marketing	2	Male	56	3	3	Research Director	2	Divorced	9829	23365	4	No	12	4	2	0	9	1	3	8	1	0	2
289	32	No	Travel_Rarely	885	Research & Development	7	4	Medical	2	Female	53	1	2	Manager	3	Married	6583	23891	3	No	16	3	2	0	7	6	2	0	0	0	0
419	33	No	Travel_Rarely	609	Sales	8	3	Medical	1	Male	40	1	2	Manager	3	Married	5177	14558	1	Yes	22	3	1	2	10	3	2	1	1	0	0
392	32	Yes	Travel_Rarely	1173	Research & Development	5	3	Human Resources	3	Male	33	2	1	Healthcare Representative	3	Married	4582	19600	1	Yes	23	3	3	0	8	0	3	0	0	0	0
593	47	No	Travel_Rarely	1233	Research & Development	7	2	Medical	4	Female	87	3	1	Research Director	3	Single	4660	19736	0	No	20	3	4	0	24	6	2	0	0	0	0
1163	45	No	Travel_Rarely	1135	Research & Development	17	1	Technical Degree	3	Male	43	4	4	Manufacturing Director	4	Married	10583	24958	1	No	25	4	3	3	25	4	3	9	1	0	2
1087	40	No	Non-Travel	1316	Research & Development	4	3	Medical	2	Male	68	3	3	Research Scientist	2	Married	10735	12986	1	No	23	3	3	1	18	6	3	8	3	4	1
648	49	Yes	Travel_Rarely	330	Research & Development	1	2	Medical	4	Male	96	1	2	Healthcare Representative	1	Married	5952	4859	2	No	15	3	4	2	14	1	3	5	0	0	0
1153	32	No	Non-Travel	1454	Sales	2	2	Life Sciences	2	Male	78	3	3	Sales Representative	2	Divorced	8750	20046	4	Yes	18	3	3	2	11	4	3	10	1	5	1
1368	39	No	Travel_Rarely	244	Research & Development	1	2	Other	1	Female	39	4	4	Research Scientist	3	Married	12227	25654	1	No	23	3	1	0	18	1	3	12	3	3	2
521	52	No	Travel_Rarely	817	Sales	17	5	Life Sciences	2	Female	51	3	4	Manager	3	Single	10772	10115	4	No	11	3	3	1	30	3	2	11	3	0	2
65	41	No	Travel_Rarely	739	Sales	1	2	Medical	3	Male	53	2	3	Sales Executive	1	Single	10467	10093	0	Yes	16	3	3	2	19	0	3	5	1	2	0
15	37	No	Travel_Rarely	1473	Research & Development	2	2	Technical Degree	1	Female	56	3	2	Healthcare Representative	4	Married	6099	16799	3	No	17	3	2	2	18	1	3	2	0	2	0
1181	28	No	Travel_Rarely	732	Sales	1	2	Life Sciences	3	Female	63	4	2	Manager	3	Married	8296	18024	3	No	24	3	4	1	6	3	3	6	6	0	0
1065	22	Yes	Travel_Rarely	1005	Research & Development	14	2	Technical Degree	4	Male	86	2	1	Research Director	2	Married	2601	15337	0	No	14	3	3	3	0	6	3	0	0	0	0
493	44	No	Travel_Rarely	1208	Sales	15	2	Life Sciences	3	Female	47	4	1	Sales Executive	2	Married	4465	25622	0	No	20	3	3	3	22	5	3	1	0	1	1
380	46	Yes	Travel_Rarely	748	Research & Development	29	3	Life Sciences	2	Male	33	2	4	Manufacturing Director	3	Single	10705	16791	2	Yes	23	4	4	1	21	5	3	13	2	0	4
188	46	No	Travel_Rarely	907	Sales	3	3	Medical	3	Male	75	2	2	Sales Representative	1	Single	6367	4985	2	Yes	18	3	4	0	24	1	3	3	2	1	2
764	40	No	Travel_Rarely	986	Sales	10	2	Life Sciences	1	Male	58	3	2	Sales Representative	2	Married	5588	17643	1	No	20	3	3	1	17	6	3	3	0	3	3
217	40	No	Travel_Rarely	649	Research & Development	1	4	Medical	3	Female	49	3	1	Laboratory Technician	2	Divorced	5265	2978	4	No	16	4	3	1	18	6	3	3	0	1	2
792	49	Yes	Travel_Rarely	853	Sales	1	4	Other	2	Male	49	3	1	Manager	2	Married	5657	5976	5	No	13	3	4	1	27	1	3	1	1	1	0
1077	35	No	Travel_Frequently	192	Sales	8	2	Technical Degree	3	Male	51	3	1	Manager	4	Single	5789	6780	5	Yes	18	3	1	3	16	4	2	3	0	2	0
879	40	Yes	Travel_Rarely	1156	Research & Development	9	2	Medical	4	Female	98	3	2	Manufacturing Director	3	Married	7153	18622	1	No	21	3	4	1	14	3	3	1	1	1	0
338	42	No	Travel_Rarely	728	Research & Development	16	3	Life Sciences	3	Female	87	4	5	Research Director	3	Divorced	13322	10406	1	No	25	3	1	2	19	3	3	12	0	1	4
720	32	No	Travel_Rarely	1392	Research & Development	11	3	Technical Degree	3	Female	86	3	2	Manager	1	Married	6837	7877	6	No	13	3	4	1	8	4	2	0	0	0	0
296	30	No	Travel_Rarely	478	Research & Development	1	3	Life Sciences	4	Male	68	4	1	Research Director	4	Married	4287	11799	4	No	20	3	1	3	10	3	3	0	0	0	0
1017	34	No	Travel_Rarely	297	Research & Development	10	3	Life Sciences	4	Female	86	2	1	Laboratory Technician	4	Married	4017	4613	4	No	20	3	1	0	13	4	3	3	3	2	2
1276	37	No	Travel_Frequently	500	Research & Development	25	4	Technical Degree	2	Female	89	3	3	Laboratory Technician	4	Single	9443	15196	1	No	12	3	1	0	16	5	4	7	2	0	2
456	45	No	Travel_Rarely	942	Research & Development	14	3	Medical	2	Male	80	3	2	Research Director	4	Married	7291	6353	7	No	25	3	4	1	24	4	2	0	0	0	0
816	36	Yes	Travel_Rarely	1449	Research & Development	4	1	Life Sciences	3	Male	50	4	4	Laboratory Technician	1	Single	10985	18767	3	No	14	4	2	2	15	1	2	12	0	6	12
270	30	No	Travel_Rarely	278	Human Resources	9	1	Other	4	Male	91	4	2	Human Resources	1	Divorced	6717	12848	2	Yes	20	3	1	0	7	4	2	2	2	0	2
996	52	No	Travel_Rarely	758	Research & Development	1	5	Life Sciences	2	Male	64	2	5	Laboratory Technician	3	Married	15180	15283	0	Yes	21	4	1	0	31	2	2	14	0	2	0
202	18	Yes	Travel_Frequently	1280	Human Resources	21	3	Other	4	Female	41	4	2	Manager	1	Single	5678	4221	2	No	12	3	4	2	0	4	2	0	0	0	0
162	21	No	Travel_Rarely	959	Research & Development	9	2	Life Sciences	4	Male	65	3	2	Research Director	1	Divorced	4760	7583	2	No	16	3	3	0	0	3	1	0	0	0	0
730	30	No	Travel_Frequently	991	Sales	14	3	Marketing	1	Female	69	2	3	Sales Executive	3	Married	9800	13744	4	Yes	23	3	4	2	6	0	4	6	0	1	3
402	46	Yes	Travel_Frequently	316	Research & Development	14	2	Life Sciences	1	Male	58	3	1	Laboratory Technician	3	Married	3635	26484	4	Yes	16	3	4	1	24	1	3	1	1	1	0
703	35	Yes	Travel_Rarely	137	Sales	13	2	Technical Degree	1	Male	94	4	2	Manager	3	Single	7549	22560	1	No	13	3	1	1	12	0	3	6	1	0	2
1130	43	No	Travel_Rarely	968	Research & Development	6	3	Life Sciences	4	Male	78	3	1	Research Director	3	Single	6552	26592	2	Yes	22	4	1	0	17	1	3	3	3	1	3
566	24	Yes	Travel_Rarely	1301	Sales	2	2	Life Sciences	2	Male	95	2	1	Sales Executive	2	Married	3964	12674	4	Yes	13	3	4	1	0	6	1	0	0	0	0
1414	18	No	Travel_Rarely	377	Research & Development	12	4	Medical	4	Male	70	2	2	Manager	1	Married	7230	23148	1	No	20	3	4	0	0	1	2	0	0	0	0
1022	34	No	Travel_Rarely	1405	Research & Development	2	3	Marketing	4	Female	75	3	1	Laboratory Technician	1	Divorced	3039	6317	3	No	13	3	2	0	8	2	2	1	1	0	0
1026	33	No	Travel_Rarely	777	Sales	1	3	Life Sciences	4	Male	68	3	3	Sales Executive	3	Married	8688	11732	2	Yes	20	4	1	0	11	5	3	11	10	0	2
1412	33	No	Travel_Rarely	411	Research & Development	6	3	Life Sciences	3	Male	51	2	3	Research Director	3	Divorced	9227	8350	4	No	11	3	3	2	9	2	1	9	5	0	9
1105	34	No	Travel_Frequently	1223	Human Resources	9	2	Life Sciences	3	Male	94	3	4	Manager	3	Single	11296	4011	3	No	25	4	1	2	13	2	1	8	2	0	0
